ticker,tipo_activo,dollar_volume_promedio
TAXI,etf,1100683.985122921
HSCZ,etf,1099623.235982969
DFEB,etf,1094274.4213244417
XJH,etf,1093311.1228431584
MNA,etf,1090727.7487342302
EMHC,etf,1087320.0350770205
VAIE,etf,1087114.4166212082
FDEV,etf,1084276.5329674417
DXIV,etf,1082606.7598979473
CHYG,etf,1081076.471918106
LVIG,etf,1080005.961627495
DMAR,etf,1079859.5884022117
BCHP,etf,1078830.9213114893
BUFG,etf,1077916.4319759607
YNOT,etf,1077675.3967202948
NUMV,etf,1075263.8196012378
MSSE,etf,1075031.9366975513
EDEN,etf,1073855.17304626
ZSEP,etf,1072885.0020166147
IFLO,etf,1072082.8333191688
SNOY,etf,1071270.7606162578
CDC,etf,1070313.0940935002
GNOM,etf,1068967.2401901362
CSEN,etf,1067499.8256662914
USCL,etf,1063171.3269412518
MPDY,etf,1062572.9200889363
SPVM,etf,1061108.3925625114
BCUS,etf,1061047.0496468064
ANTW,etf,1060898.5349400043
MBS,etf,1059669.424351352
BBC,etf,1059620.726788044
SIZE,etf,1054795.0540450932
AFMC,etf,1052756.261425376
PSCH,etf,1051813.6923134327
SMOT,etf,1051514.148042664
MDIV,etf,1050865.1345778473
AGZD,etf,1049695.9369504175
NTSI,etf,1047256.7515650314
NSCI,etf,1046959.1201412586
PBP,etf,1046949.3074171672
ACLC,etf,1041865.2157360315
VBND,etf,1041466.0398590916
AGGM,etf,1039023.501214385
MNVT,etf,1038875.1277328103
JHPI,etf,1037716.2021808476
QDEC,etf,1037639.3308390975
THYF,etf,1037182.1197687193
FCPI,etf,1035267.0498040961
FTMU,etf,1032143.1804826446
VAMO,etf,1031163.7927974435
BUSA,etf,1030796.7107417583
QCAP,etf,1029860.5214102715
TDAX,etf,1026948.3855801959
FCUS,etf,1026603.9436796904
FAB,etf,1024682.3263878637
AVSE,etf,1024481.1664811955
KARS,etf,1020668.3178773037
BLUC,etf,1020595.3152219057
LSTB,etf,1020314.4212243323
BIDD,etf,1019695.0201353431
TPHD,etf,1019380.1534094996
CNRG,etf,1016546.5667655412
EES,etf,1016252.1811587311
PGHY,etf,1015151.3747761749
AIFD,etf,1014633.9792620932
CAPE,etf,1013041.8732820153
HFGO,etf,1012579.2140812427
QHY,etf,1011271.8913376683
INFO,etf,1010627.3224060887
FXA,etf,1009039.5057900599
PXI,etf,1005336.008900404
GTEK,etf,1004594.8225110077
RJDI,etf,1003493.6818210781
DJUL,etf,1003397.3837516843
DEUS,etf,1002616.8050059237
PRCS,etf,1002498.6204587951
MRSK,etf,1002488.668553197
FCAL,etf,998955.0104106367
RSPM,etf,996570.8288725615
HIDV,etf,996517.7610458256
ISCV,etf,994643.2671673797
PBJ,etf,993861.1966233955
RZV,etf,993691.8890444733
XJUN,etf,993539.8874898511
ELD,etf,992626.835630476
LSCP,etf,992238.5850376055
HAWX,etf,990467.0151175857
GOCT,etf,988204.1122226715
BUFY,etf,987954.263897844
MJ,etf,987845.6728232184
EMEM,etf,986593.0770375278
AQLT,etf,985918.3212666474
IBUY,etf,985435.6870175147
CCNR,etf,985426.8814246599
IBMT,etf,984906.9811494813
MMKT,etf,984878.42294761
QSPT,etf,983404.6332573295
HOLA,etf,982784.5033179522
BBSC,etf,981235.5327625275
SVAL,etf,979600.5000752589
EMNT,etf,977745.261730815
MUYY,etf,975834.9624662781
METV,etf,973353.1311709086
PDN,etf,970410.4470691533
RSBT,etf,970410.1824131012
ZMAR,etf,969455.3292541356
FXG,etf,969159.7763534664
NFLY,etf,968933.9843715401
QQMG,etf,968483.6886107922
JUNT,etf,968287.6019878535
FITE,etf,968070.919300582
DWM,etf,966770.4683897624
XMAR,etf,965696.1304893789
DUBS,etf,965607.8096054792
JCAL,etf,963379.6256207918
QLV,etf,960665.7186430693
FRGN,etf,959775.6691581309
FKU,etf,958193.5718431103
NANC,etf,954961.4711410464
CQTM,etf,953494.006365549
DWLD,etf,951193.2293361425
ILS,etf,949619.1536500473
JOET,etf,948088.0239730953
FLV,etf,947185.3365793154
IVVM,etf,945447.9085105186
XMPT,etf,945163.1842181183
LITP,etf,940929.7125398798
AQEC,etf,940564.0055754462
OAEM,etf,939892.9806729257
XV,etf,938138.9547877349
PTMC,etf,935871.2096821393
YLDE,etf,934048.748182714
SCMC,etf,933632.980417639
BDEC,etf,933279.174166888
ISVL,etf,932115.473139445
BCTK,etf,929136.5074848204
DDTL,etf,928476.2552722665
GCAL,etf,928081.0927310884
BILT,etf,926664.543233484
SNSR,etf,926476.4835485119
MAXJ,etf,926182.3660478222
BNOV,etf,924840.6723004718
HYXF,etf,924756.0574976603
PRIV,etf,921957.6166742444
VUSE,etf,920788.489191691
RWX,etf,920322.9149714774
NCLO,etf,920113.4247145838
ESUM,etf,919002.4027021825
PAYM,etf,918475.8833673
FRI,etf,918344.3929227489
NOCT,etf,916728.8089894139
HYP,etf,915761.5635271443
BRHY,etf,914699.0190338194
EMBD,etf,913806.4263385385
NCIQ,etf,912034.8787155151
GLRY,etf,910989.4171155095
FEBW,etf,910710.6390005304
CAFX,etf,907946.2554852664
SPBU,etf,907923.640514906
PCOV,etf,907606.5505374562
GQRE,etf,907242.6355478154
BVAL,etf,906504.8001936979
IWMY,etf,906460.5420316948
GCLO,etf,904640.7784014615
TAGS,etf,903744.6861239885
DFVX,etf,902630.6765415872
IJAN,etf,901634.3793840926
EALT,etf,901054.2330725027
RGLO,etf,900624.1936183604
NVYY,etf,898615.1925250209
JTNY,etf,897441.3048288446
BAUG,etf,896537.5563472777
IJUN,etf,894874.3916976692
IQM,etf,894712.0883350224
IMVP,etf,891607.743380628
PCPI,etf,889956.6882251558
BBP,etf,888835.0702621937
BLGR,etf,888419.1924186529
AVSU,etf,888166.5950972682
MUSI,etf,887184.4412910403
QGRD,etf,885627.4031647674
VBCA,etf,884421.4948771341
BBLS,etf,882533.9102172852
GMOM,etf,881704.6192561897
KLIP,etf,880531.1750009079
SRET,etf,879281.7252418164
BBBI,etf,878293.0139254034
CHIQ,etf,876835.4492870597
TECB,etf,874303.7829896202
ZAUG,etf,873676.2825226188
IBHJ,etf,872726.8852808161
MFUS,etf,866211.4627789637
AVEE,etf,864968.0102101999
RFV,etf,864712.7334941626
FCLD,etf,864414.5388284326
FEBT,etf,864362.0207105577
NAPR,etf,863925.2132853427
IDUB,etf,863766.5190302235
INTL,etf,863526.6330736146
EFZ,etf,862976.5509699149
FTNJ,etf,862537.632472083
SIO,etf,861133.9754884705
PSCI,etf,860860.0928070305
PRFD,etf,858099.7218353509
ROAM,etf,855630.721300602
PSIL,etf,854966.4797148594
VBCC,etf,854441.0577349963
SDFI,etf,854414.5637163818
NAUG,etf,853426.427304645
DEED,etf,852818.7081542496
SCNM,etf,849454.3564635728
PAB,etf,849086.7188577652
TSII,etf,847645.1668854055
BRIB,etf,846287.7783119268
SSK,etf,844902.6785930663
CPSL,etf,844305.1858505278
AUGZ,etf,843877.1744952535
IBID,etf,841691.1627558036
SNTQ,etf,841572.6952377955
EDOW,etf,838693.6331365407
GROZ,etf,836445.9514950216
JHMB,etf,834908.6511296708
SMOX,etf,833965.317515144
IG,etf,833074.9102032832
TMGN,etf,832774.9542029613
GPRF,etf,832436.6703820043
GRIN,etf,830546.607308262
DAUG,etf,830492.2236445523
PFOE,etf,829837.6225338578
METL,etf,828855.2144573122
SEPT,etf,828115.8622266054
JIII,etf,827157.4898562431
DDLS,etf,824173.0891283612
OALC,etf,822702.3960606775
IAPR,etf,822020.6211774072
JELM,etf,821261.5102922155
GSEU,etf,820206.8853260011
FSML,etf,819464.6424230933
AGEM,etf,817570.168346703
WDIV,etf,817097.7438184753
JANW,etf,816676.8461894545
EEMX,etf,814831.5371093452
DRLL,etf,813876.8825243711
FDM,etf,808676.1571068168
JA,etf,807017.1016340626
BBHL,etf,806946.878010151
EQIN,etf,806175.6645315008
HIS,etf,804085.2703712973
TSEL,etf,803917.318757523
ECON,etf,803512.6842665857
FJP,etf,803068.2874955535
BOCT,etf,801380.4619761031
DWX,etf,800589.0899475813
IDVZ,etf,800478.7896525562
JPIN,etf,799275.9033373456
WAR,etf,798100.1057941822
TAXS,etf,797537.9826202989
PY,etf,797070.8696357906
EQTY,etf,796309.5347125622
QAT,etf,794625.3167987794
BLCV,etf,793627.5258481503
WDRN,etf,791158.4709190956
USAI,etf,790049.162921876
VBCD,etf,789433.4587120537
ULTI,etf,787228.171952181
MFDX,etf,787050.0414696627
YSPC,etf,786278.842701783
FMAG,etf,785779.7580873966
FBCV,etf,785443.072477385
NMAY,etf,783290.9179848959
MOOD,etf,782083.4811267409
CBIL,etf,780766.2928760052
BUFS,etf,780024.9335592985
GRNI,etf,779050.5749545135
AAAC,etf,777092.3245441674
KEMX,etf,775605.8941547483
SCOP,etf,775322.2343695089
AVNV,etf,774504.7203887701
GTOQ,etf,774382.989165136
ZNOV,etf,773912.2132239823
IBBQ,etf,772928.3131699081
IVVB,etf,772496.814879898
DABS,etf,770413.6905616937
GFEB,etf,769956.908144772
RIET,etf,769673.5928885639
AMZW,etf,769359.1533775921
DIVH,etf,769286.4343757629
TNGY,etf,768284.9986255557
HIYY,etf,766003.2968184426
VSDA,etf,762874.82580939
PPI,etf,761529.6661983165
FXD,etf,760657.4323680401
ATCL,etf,759379.6503623696
YETH,etf,759205.0877066989
IBLC,etf,756809.5482016867
SCEP,etf,756331.659668386
FICS,etf,756161.1648986579
BASV,etf,755326.0646549196
AFIX,etf,754642.5871264731
QEW,etf,754339.5097903882
RSJN,etf,754075.4945576099
VBCE,etf,753644.5310296331
QTUP,etf,753640.3148440376
TYA,etf,753309.2887685834
GVUS,etf,750503.2742017406
ICAP,etf,749593.4980956233
BAIV,etf,749463.6867284775
TSEC,etf,748808.0375049206
ADME,etf,747567.9057421088
KAT,etf,746680.0898503443
TINY,etf,745765.6391653608
IFLR,etf,745035.855525732
NJAN,etf,740336.3689796389
IAUG,etf,740079.7526623039
THMR,etf,739729.3165688376
IBUF,etf,738962.9799799956
SEPU,etf,738219.820594728
SEPQ,etf,736974.2215323633
QDEF,etf,736910.04141673
GAL,etf,733999.9330011606
QMAR,etf,733963.2821311064
IVEP,etf,733875.1636624336
YGLD,etf,733693.7868070973
MPIM,etf,733556.3520902746
EIRL,etf,731879.0187596679
DIEM,etf,731796.2430896611
MPRO,etf,730487.9885996146
SIXA,etf,730272.5994754732
IBIG,etf,730153.9311895445
PCPP,etf,729991.3463634007
QETH,etf,729515.31697914
MBCE,etf,729356.2952568587
FBOT,etf,728723.457823465
VUSV,etf,726665.1996041823
GSIB,etf,726541.3668070949
JULT,etf,726514.5542496673
ITDC,etf,725513.1326601487
BAPR,etf,725309.0935344994
PCLG,etf,723359.3673086762
ZAPR,etf,722870.1863936491
DDFS,etf,719470.2877908455
PAYR,etf,717379.5117153197
EMCS,etf,716420.1355697215
RZG,etf,715276.6138537526
IMAY,etf,714558.7509880362
WMTI,etf,713892.8548320208
HTUS,etf,713888.2968285084
BFOR,etf,712734.056447804
KYLD,etf,712030.2589444448
FFEM,etf,710111.6116776577
IMOM,etf,709241.0430423826
GLDW,etf,708070.7527803525
ZINN,etf,708041.0011226109
JUNP,etf,707805.8430984851
FLRG,etf,707497.4457723928
PBQQ,etf,707042.7587911916
HERO,etf,706885.5772283392
FLCV,etf,705966.5148049288
JHDG,etf,705192.0372247512
YJUN,etf,704931.2252572179
OCTZ,etf,704502.5956717795
IDX,etf,704399.3674061798
YQQQ,etf,703852.7107753014
DJAN,etf,703511.0791130953
APRW,etf,703424.7655377055
HSBH,etf,701563.2359747291
TEQI,etf,701270.5085840151
VIDI,etf,700710.9294485935
XCSH,etf,700275.621374766
LOWV,etf,698909.9053040142
RSSX,etf,698344.9884051532
MADE,etf,698299.696765397
KNOV,etf,697963.3458624552
UDIV,etf,697228.3516328206
KMAY,etf,696237.8082736259
GXPS,etf,695562.4669512808
TABD,etf,695031.28888309
ELM,etf,693099.3281670213
IMF,etf,692466.0972544352
BASG,etf,692429.5443743467
APMU,etf,690497.8304348435
OZEM,etf,690177.7406108176
FTRI,etf,689804.5661787728
AOHY,etf,689724.6845071482
FIXT,etf,687589.419441164
ITDD,etf,686969.6136505364
XDIV,etf,686765.8755162557
FREI,etf,685127.0347307313
IEUS,etf,684899.733927846
KAPR,etf,683159.8607253437
KURE,etf,682705.4471946687
FTHF,etf,679953.2960272431
DDFJ,etf,679705.1538259521
SGLC,etf,679546.4164549066
KAMO,etf,678866.3936051726
KJUN,etf,678152.2194180747
RSSY,etf,677535.1874385029
SPYH,etf,675032.565878698
XJUL,etf,673873.0670747091
GTOP,etf,673859.0718726225
NMAR,etf,670278.6282765588
TACK,etf,668976.8686114171
KRBN,etf,668128.1775656412
CSNR,etf,666717.8273457371
PALC,etf,665674.5077387491
AVMU,etf,664969.6676097545
BAMG,etf,663911.9693182111
PUI,etf,662968.3774153539
SMCO,etf,662705.7153970003
EJAN,etf,659991.0184697883
MPDB,etf,659255.9927799001
GOOP,etf,659085.7529409542
ITDB,etf,658766.9634909815
LPRE,etf,658086.740274725
THTA,etf,656906.5108930159
HBIT,etf,656700.5478343964
PFIG,etf,656203.4031960391
YMAR,etf,655536.8297301892
QVMT,etf,652403.8668100834
KNCT,etf,650189.0316275663
QLTI,etf,650172.0071696639
ISEP,etf,648807.0186049587
RSDE,etf,646389.2357843965
PZT,etf,645634.3459639698
XXV,etf,645516.54196028
GRNB,etf,643753.9755184115
MKTN,etf,643730.776605473
XOCT,etf,643477.1996684703
HTEC,etf,642650.2336972851
TDV,etf,640986.3107382604
JUST,etf,640094.6058053896
SMLV,etf,639652.1010683045
RDYY,etf,639577.6631611139
PFRL,etf,638794.6634108424
MGOV,etf,638362.1713292322
NNOV,etf,638232.9303946976
HIPS,etf,637899.3193806186
IINC,etf,637618.0866583282
DARP,etf,637070.8280982084
SEF,etf,636123.4849476186
YBIT,etf,635890.1455318244
TGRW,etf,632935.6152244095
CWS,etf,632446.1781877622
DDSQ,etf,631894.5994226618
PHEQ,etf,631731.992391542
AAPW,etf,631520.8548343778
BLDG,etf,631445.0835290104
AFSM,etf,631359.0088850213
OMFS,etf,631032.529127121
MINV,etf,630865.5823345332
VDG,etf,630748.3106797666
TGRZ,etf,629986.3833592733
BUL,etf,629398.9115414878
QDTY,etf,628967.9146488396
IQSI,etf,627162.6246826409
HYSA,etf,626928.8732853454
PFDE,etf,626127.5145018697
QWLD,etf,624289.7403888702
OVLH,etf,624092.6284254207
KCOP,etf,619008.1965520105
SDMF,etf,617447.5452379882
RWEM,etf,616735.2322761714
MFSM,etf,615727.3088601135
PFFR,etf,615578.7252459859
FIZY,etf,614056.0030443018
CFA,etf,614040.9115924835
INEQ,etf,613662.571675027
APOC,etf,613237.8278180957
THOR,etf,612531.8978107893
ABLD,etf,612189.710180521
QQQT,etf,611744.2264896955
TBX,etf,611509.0680153869
CLOB,etf,608417.6241751015
VDV,etf,606763.4380954042
ASEA,etf,606564.0702570834
RVNU,etf,604585.3167912683
DOGG,etf,604252.6133075241
EVHY,etf,604242.6007843018
FRTY,etf,603316.8965543807
CDL,etf,602116.8190636635
NHYM,etf,602056.0465179414
QUIZ,etf,601628.7046634555
IBIF,etf,600447.1757743894
ITEQ,etf,599722.1838640613
NGHT,etf,599386.0110757718
AFOS,etf,598825.640548706
GDMA,etf,595979.6716916875
PGJ,etf,594520.5416168538
FCTE,etf,594451.2678474188
VBCF,etf,594130.1461814472
MAMB,etf,593997.7171550426
EART,etf,593895.4099587202
EMMF,etf,593723.8129056887
GSUI,etf,590104.039157033
NTSD,etf,589361.2608988183
ASHS,etf,588185.0906088777
WDTE,etf,588064.0458460372
DDFN,etf,588036.17007949
JMMF,etf,587996.2707442646
WIMA,etf,586799.815123876
AUGW,etf,584691.8192423739
BNDP,etf,583768.8713074923
TMAT,etf,583346.4969422244
FFOX,etf,583329.940828979
EMKT,etf,582738.9091679181
BUFI,etf,581681.7298978567
SPBX,etf,581440.9296758933
DMX,etf,579916.0334575176
XLUI,etf,576587.059214274
FLMX,etf,576520.4962983833
JPMB,etf,576165.9204834634
CPAG,etf,576062.903751163
DHLX,etf,575415.9485652745
BFEB,etf,574913.1371885787
HBR,etf,573017.0375996967
PJIO,etf,572968.6332394208
FMUN,etf,571924.3862553973
MBBA,etf,571388.1479811262
JANZ,etf,571342.6353172184
VEMY,etf,571241.2510574695
RBUF,etf,570823.9755456762
RAFE,etf,570632.9024684225
WDAF,etf,570632.8887764215
HYTI,etf,568906.6475372019
DDTY,etf,566953.238174263
NDIV,etf,566616.0129255842
JOYT,etf,564692.4285252298
TLDR,etf,564471.2207672208
QMAG,etf,564131.4806345105
QCJL,etf,564015.8560604716
DQJN,etf,562439.0691014436
BUFT,etf,560688.7981981635
SPCI,etf,558343.7269418904
BSEP,etf,558273.2710424662
CGOV,etf,557617.8470990062
STBF,etf,557469.5255202656
AIYY,etf,557009.7934952229
QQXT,etf,556097.623239352
FCLO,etf,552255.5731733441
HELS,etf,552126.39457333
DRMP,etf,550866.4469045219
BCEM,etf,550803.3235156421
QQQG,etf,550702.5423730612
CSB,etf,550265.4252524376
IROC,etf,549035.0097419089
WLDR,etf,548027.2337503359
JHCB,etf,547352.8356611266
MFEM,etf,546485.0811503802
XC,etf,546429.9447416557
SQS,etf,545686.4834543436
XDSQ,etf,543987.3445902684
BSMC,etf,543861.9527161717
TOTR,etf,543372.077316639
RFG,etf,541823.4298971014
VALQ,etf,539569.2091478452
GCPB,etf,539360.3049172296
SMRI,etf,538805.8578197956
PYPY,etf,538078.4992828965
FGM,etf,536954.7173082829
TOXR,etf,536875.7934205994
GQQQ,etf,536405.3186135994
EAPR,etf,536364.9081033468
ADPV,etf,535761.0913822055
DNOV,etf,535700.4460842609
KCCA,etf,535370.4955798009
AHBM,etf,533819.3899294535
SPBW,etf,533620.7533350213
ECNS,etf,533366.1843698783
RPAR,etf,532251.590931356
GHYB,etf,532233.3439163864
FEUZ,etf,531572.4768716975
MIGO,etf,530937.0232941088
IVAL,etf,530485.1396408377
IFEB,etf,529030.536846841
GNOV,etf,528090.8314579512
FPAA,etf,527738.1371711043
ISMF,etf,527321.723241466
DDEC,etf,526375.7206218926
CVNY,etf,525983.2726760687
SELV,etf,525247.2020859829
FDNI,etf,525212.0792473637
NEMD,etf,524915.2076762887
FTPA,etf,524461.0969372019
JULV,etf,523889.50888125104
CPLS,etf,521816.46877495816
EMM,etf,520725.30841588974
DESK,etf,520126.6606965363
TPFC,etf,519058.46223377046
DRMY,etf,518448.30434693233
UNL,etf,517360.29139099194
HUSV,etf,516696.6030520949
MVFG,etf,515738.8546320006
SDTY,etf,515215.5609168112
SHE,etf,515127.8772511482
XAUG,etf,514908.82486062456
MSFW,etf,514367.4146077356
TLTP,etf,514111.06490144064
ILIT,etf,513651.81597068696
VCOB,etf,513619.372600317
SDUR,etf,512087.6032714844
NODE,etf,511220.9340663585
SIXJ,etf,511055.0310266614
IWMW,etf,510782.0948520927
AVMA,etf,510765.36072392424
HIGH,etf,510429.99022212625
XYLG,etf,509928.14162782184
MSMR,etf,509760.74252094596
BRSM,etf,508920.30210187356
RBLD,etf,508355.4182416339
COYY,etf,508114.7631265507
SIXH,etf,507877.8759750839
DDFD,etf,507794.1785028295
TRPA,etf,507590.7945528252
QABA,etf,507040.2279675007
ABEQ,etf,506524.050306335
JSTC,etf,505763.3025739655
GIEQ,etf,505288.91236814734
AEMG,etf,505260.0115776062
DEFR,etf,505098.19661659416
ACEI,etf,503490.18784207106
KAIT,etf,502148.08502960205
BIGY,etf,501980.3907075631
XAPR,etf,501960.69200376765
PHDG,etf,501695.1865462074
CSM,etf,501568.63066657016
GINN,etf,501493.3094289303
EBI,etf,501246.5435028076
LDSF,etf,501065.8288120595
AGNG,etf,499873.0130104242
XSLV,etf,499693.49262474116
NBJP,etf,499416.9731638117
AJUL,etf,498982.1505076682
DOCT,etf,498383.0823608517
SFGV,etf,497637.2522947326
ESIM,etf,496740.3068099207
FLEE,etf,496341.35231536627
ITDF,etf,494951.52759457374
XB,etf,493100.89981599554
LDRC,etf,492651.4705004433
TJUL,etf,490639.64455787896
XYZY,etf,489695.18344104383
XLVI,etf,489682.25183620007
DSEP,etf,489136.25497949123
NUHY,etf,488922.7184967662
PAYH,etf,487880.6509077826
MMCA,etf,487423.8455862592
BLES,etf,486921.7022869289
ARB,etf,486588.88427527377
STXE,etf,485400.3725760112
RDTY,etf,484138.1238347135
IBIC,etf,482833.5126567781
OVF,etf,482232.05987527966
RSPR,etf,481741.46315303445
VETZ,etf,480037.5375243194
ACKY,etf,479058.1102069145
DFE,etf,478794.9732566476
XSHD,etf,477861.98522357794
PTIN,etf,475908.29455661774
BLTD,etf,473625.23575216485
ACGO,etf,473365.1533820519
SPFF,etf,473276.99494177056
HAUG,etf,473115.79586808576
VDIG,etf,472278.5971973035
VMSB,etf,471944.65455169085
MMAX,etf,471361.6952870095
CAPA,etf,471352.4983965556
CSTK,etf,470758.3728512313
PYZ,etf,470295.1032936573
PBJL,etf,468946.21420530573
OOSP,etf,466129.89993333444
DGRE,etf,464991.2881138921
TALV,etf,464712.92013147636
BETZ,etf,464650.5686905533
EFAS,etf,464495.8016839434
FID,etf,464254.1475712976
SMMV,etf,463382.1997028913
ITDE,etf,463110.19566995784
METW,etf,460367.60493759037
FHYS,etf,460079.5601031184
SMAX,etf,459978.2628525135
NYSX,etf,459307.3299476079
ONOF,etf,459052.75662371516
BRES,etf,458416.9709832539
OGIG,etf,457928.4596358898
RINT,etf,457622.61091816425
BGCG,etf,456705.3275399642
XDEC,etf,456154.646078716
NDEC,etf,455781.04738847597
BAMV,etf,455545.4867181182
JGRW,etf,454969.5511013593
SEMI,etf,454881.3082539758
KAUG,etf,454718.6715860145
REMG,etf,454624.0340798497
BGLD,etf,454623.0567958802
DRGN,etf,454163.1356005706
FTWO,etf,453189.4727220237
QTAC,etf,452820.26357106643
KGRN,etf,452609.2682322125
GOLI,etf,451069.93779356906
LUMA,etf,450914.61970339593
HSMV,etf,450206.0319221914
TPFG,etf,448943.12961669196
EMXF,etf,447170.76979573566
SOCL,etf,446396.92537757225
KJAN,etf,446304.5313842537
FLN,etf,445979.57515899895
BKF,etf,445864.7085581639
NUIF,etf,445478.35892011534
TOK,etf,445427.98735625984
BFLB,etf,445307.67415435554
AUMI,etf,443115.9984005477
NPFI,etf,442468.75249516685
MILN,etf,442395.5679246769
XBFR,etf,442373.71599963284
BWQG,etf,438108.81685815204
IZRL,etf,438096.0231528171
SPYC,etf,437285.9315175197
GMOV,etf,437241.0219010711
EMDM,etf,436403.2995417691
BKCI,etf,436115.4442164695
TOV,etf,436111.30757490057
GOP,etf,435929.9062834382
EVPF,etf,434949.8294427827
IBIH,etf,434586.01713597495
DECW,etf,434097.7330879093
CTEF,etf,433285.37719773874
ISRA,etf,432936.77455990814
CVMC,etf,432478.2439245771
QBSF,etf,432081.804957211
SPD,etf,431978.53514856147
HRSK,etf,431725.9724193982
SEPZ,etf,431277.8189587593
EZRO,etf,431011.87776625156
RFLR,etf,430838.5017593503
RSBA,etf,430566.6432392597
PIO,etf,430449.2084980011
BLST,etf,430140.0595909357
DECZ,etf,429390.0001779601
CFO,etf,429042.49575580924
LENS,etf,428870.29208669736
CLNK,etf,427863.49167484045
RANK,etf,427426.5772156005
SLDR,etf,427105.7285706401
STXG,etf,425640.23049010045
FLXN,etf,424117.37584635615
OARK,etf,423819.36548271775
XTJL,etf,423112.87071612454
CHGX,etf,421777.9497939117
AMAX,etf,421608.23486586876
OASC,etf,421394.68930494785
XSEP,etf,421267.7548158631
CVRT,etf,421090.3484440589
IQSM,etf,420166.6612249567
ARMH,etf,420036.3930151592
EEMO,etf,419978.68100543355
MCHS,etf,417779.4123053551
WEED,etf,417557.44521325873
TSYX,etf,416816.8502328098
NUAG,etf,415793.9323683746
CRSH,etf,415511.36812477704
RSPC,etf,415443.1812873663
TMFE,etf,415439.89319890045
MGMT,etf,415363.8641831154
EBUF,etf,415276.3619168895
XJR,etf,414382.6935699818
LEXI,etf,414214.0332069397
AEMC,etf,412737.586479187
GLDB,etf,412495.66768149444
TLTI,etf,412459.5360073119
XBAP,etf,412210.32618287555
MTGP,etf,410062.3180176491
HWGV,etf,409447.713786602
ONLN,etf,409268.1838043928
JPO,etf,408927.45773257024
DBEM,etf,408609.658843107
XDQQ,etf,407878.08652573224
ASEC,etf,407392.05801095534
SPDF,etf,407354.0686076386
GSJY,etf,406734.75177520514
KOCT,etf,405458.8565300047
FDIV,etf,404711.59461289644
CARZ,etf,404625.6741642952
BRKC,etf,404501.0674130344
LOEV,etf,403615.46254393633
UPSD,etf,403505.39624265925
IRTR,etf,403492.38104251004
ELOL,etf,403423.58768501284
ENDW,etf,402765.746819973
AESB,etf,401534.9893569946
KWIN,etf,400924.5337900265
OBND,etf,399499.0812085026
SQMX,etf,399328.36475443287
RFEM,etf,398729.59512114525
FCEF,etf,397283.5330250859
SHEH,etf,396334.3286242818
MLPD,etf,395912.2807271795
PCEB,etf,395726.3820830981
GCAD,etf,394078.1688040504
DEW,etf,394021.7987651973
DMAX,etf,393711.5877754688
MSSS,etf,393633.5124593336
JANB,etf,393138.17735840555
XITK,etf,392674.3421193204
FDCF,etf,391555.55825935776
KNRG,etf,391332.55599307275
WTBN,etf,391122.5640490651
ZFEB,etf,390478.52598296764
IDYN,etf,390232.6357141137
JANT,etf,389949.3412660702
FFGX,etf,389925.97120815516
LODI,etf,388913.63464006525
PFI,etf,388746.4670687914
AIVL,etf,388553.9342215061
PTBD,etf,385874.9996554944
NSEP,etf,385582.8334933436
AMID,etf,385500.75903981924
GSGO,etf,385417.7887851508
VEGN,etf,385256.7006695178
DUKZ,etf,385202.2696886876
INDS,etf,385112.84742352366
DVYA,etf,384674.63671195507
DINT,etf,384182.1939100221
CCRP,etf,383728.2691538334
ICPY,etf,383480.78244472475
FNK,etf,382966.3632733822
RISN,etf,382911.5725134325
AAA,etf,382721.9885517508
NVPS,etf,382280.9051513672
IOCT,etf,381821.64908318926
ITAN,etf,380713.4717118611
EMET,etf,380170.2718358299
RFDI,etf,379573.10046098364
TMFG,etf,379179.15055273485
BRIF,etf,378988.1638919711
DLFE,etf,377729.7643175721
DDFO,etf,377369.84624806483
BAMD,etf,375771.29338797927
VGVT,etf,374942.4844381643
QBSV,etf,373853.1523334715
DYTA,etf,373832.49549173756
JABS,etf,373786.6449666578
TOLL,etf,372538.96150284406
RWLC,etf,372249.6161401272
DDFF,etf,372176.4982174127
ACSG,etf,372056.0516284085
PRMR,etf,370461.19887495413
URAN,etf,370431.7753738285
YRAM,etf,370079.4017505646
YDEC,etf,369755.26869009447
EGGS,etf,368965.66291993856
AWAY,etf,368684.92936972686
HXE,etf,366786.8055334091
OCTT,etf,366677.94369814376
SDG,etf,366174.06816858007
DDFM,etf,365515.4298338779
YSEP,etf,365181.4580889642
PBJN,etf,364968.21192973526
TLTE,etf,364917.4715126688
EXUS,etf,364591.59893126
FLSW,etf,364529.3711248636
QXQ,etf,364271.5702176094
JPFP,etf,363700.62616692216
VSOL,etf,363610.9777108729
RNIN,etf,363487.8398143649
TAFL,etf,363363.20671823784
IBGM,etf,362860.0886403833
DECT,etf,361411.4499758935
AMZP,etf,360989.76040732214
PJFG,etf,360581.471405983
PRAY,etf,360391.6454810505
BCLO,etf,359727.25291643955
RNTY,etf,359127.84245267767
INKM,etf,359037.3214696248
TCHI,etf,358844.0412870895
CRTC,etf,358481.5949846312
ITDG,etf,358166.0145625033
LQDB,etf,357903.94131658983
AGGA,etf,357831.9109113531
BGUS,etf,357529.9251116239
IBHK,etf,356869.3611543197
MVFD,etf,356741.94815722917
BABO,etf,355753.2882602513
RSPE,etf,355501.7310593479
CFIT,etf,355229.90961645555
